product_sku,name,category,subcategory,brand,price,discount_pct,stock_qty,rating,review_count,is_new_arrival,tags,color,size_range,description,image_url,collection
SKU_000108,Elevated Olive Swimwear,Swimwear,Women's,LuxLine,318.69,25,404,5.0,2746,False,trending|limited|sustainable,Olive,6-14,A elevated olive piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000108.jpg,Winter 2025
SKU_000109,Essential Olive Loungewear,Loungewear,Kids,UrbanThread,367.11,0,235,3.7,1093,False,trending|casual|athletic,Olive,XS-3XL,A essential olive piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000109.jpg,Summer 2025
SKU_000110,Slim Grey Sportswear,Sportswear,Unisex,DriftCo,68.13,0,772,3.2,1783,False,premium|athletic|bestseller|casual,Grey,XS-3XL,A slim grey piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000110.jpg,Spring 2026
SKU_000111,Sport Terracotta Denim,Denim,Kids,Arc,284.51,0,355,4.1,2991,False,sustainable|limited,Terracotta,6-14,A sport terracotta piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000111.jpg,Winter 2025
SKU_000112,Tech Grey Activewear,Activewear,Men's,PeakWear,36.96,30,84,2.9,1361,False,limited,Grey,XS-XL,A tech grey piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000112.jpg,Capsule
SKU_000113,Premium Cobalt Outerwear,Outerwear,Men's,PeakWear,420.93,10,472,5.0,936,True,new-arrival,Cobalt,XS-3XL,A premium cobalt piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000113.jpg,Capsule
SKU_000114,Slim Burgundy Footwear,Footwear,Women's,Arc,243.17,5,760,3.1,3603,False,premium|collab,Burgundy,6-14,A slim burgundy piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000114.jpg,Fall 2025
SKU_000115,Tech Olive Accessories,Accessories,Women's,Arc,273.0,40,364,3.3,3509,False,casual,Olive,6-14,A tech olive piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000115.jpg,Summer 2025
SKU_000116,Urban Burgundy Basics,Basics,Unisex,Atelier,362.95,40,11,4.4,3051,False,trending,Burgundy,S-XXL,A urban burgundy piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000116.jpg,Summer 2025
SKU_000117,Premium Cobalt Formal,Formal,Kids,UrbanThread,122.63,15,412,3.3,1768,True,collab|trending|limited|workwear,Cobalt,6-14,A premium cobalt piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000117.jpg,Summer 2025
SKU_000118,Elevated Cream Swimwear,Swimwear,Kids,LuxLine,380.21,40,663,3.0,2903,False,premium|sustainable|casual|limited,Cream,XS-3XL,A elevated cream piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000118.jpg,Fall 2025
SKU_000119,Classic Camel Loungewear,Loungewear,Unisex,Arc,298.64,5,405,3.5,2408,False,workwear,Camel,6-14,A classic camel piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000119.jpg,Capsule
SKU_000120,Relaxed Olive Sportswear,Sportswear,Kids,UrbanThread,114.91,0,420,2.6,3608,False,workwear|trending|sustainable,Olive,XS-XL,A relaxed olive piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000120.jpg,Summer 2025
SKU_000121,Slim Cobalt Denim,Denim,Women's,UrbanThread,354.64,0,389,4.0,2184,False,athletic|sustainable|workwear|casual,Cobalt,XS-3XL,A slim cobalt piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000121.jpg,Summer 2025
SKU_000122,Essential Burgundy Activewear,Activewear,Women's,DriftCo,20.41,10,334,3.6,810,False,athletic|limited|workwear,Burgundy,S-XXL,A essential burgundy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000122.jpg,Spring 2026
SKU_000123,Classic Black Outerwear,Outerwear,Kids,CoreBasics,400.97,10,262,2.6,4743,False,limited,Black,XS-3XL,A classic black piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000123.jpg,Capsule
SKU_000124,Slim White Footwear,Footwear,Kids,Atelier,267.3,15,197,2.8,4557,False,premium|casual,White,XS-3XL,A slim white piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000124.jpg,Summer 2025
SKU_000125,Tech Black Accessories,Accessories,Kids,Arc,65.8,5,861,3.2,4379,False,premium|athletic,Black,XS-3XL,A tech black piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000125.jpg,Fall 2025
SKU_000126,Essential Navy Basics,Basics,Kids,CoreBasics,311.23,30,505,4.1,3109,False,limited|collab|workwear|trending,Navy,XS-3XL,A essential navy piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000126.jpg,Fall 2025
SKU_000127,Elevated Navy Formal,Formal,Unisex,Foundry,73.16,40,816,2.7,1617,False,collab|new-arrival|sustainable,Navy,XS-3XL,A elevated navy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000127.jpg,Summer 2025
SKU_000128,Vintage Black Swimwear,Swimwear,Unisex,DriftCo,318.78,10,802,2.6,1314,False,trending,Black,6-14,A vintage black piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000128.jpg,Spring 2026
SKU_000129,Urban White Loungewear,Loungewear,Men's,DriftCo,419.13,30,385,3.2,4677,False,casual|new-arrival|trending,White,XS-XL,A urban white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000129.jpg,Fall 2025
SKU_000130,Tech Grey Sportswear,Sportswear,Men's,UrbanThread,390.0,0,900,3.1,3157,False,workwear|limited,Grey,XS-XL,A tech grey piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000130.jpg,Winter 2025
SKU_000131,Classic Terracotta Denim,Denim,Women's,NeoFit,389.26,25,854,3.2,2853,False,workwear|athletic|premium|limited,Terracotta,S-XXL,A classic terracotta piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000131.jpg,Winter 2025
SKU_000132,Classic Camel Activewear,Activewear,Women's,Arc,234.33,40,156,3.0,1191,False,collab|casual,Camel,XS-XL,A classic camel piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000132.jpg,Capsule
SKU_000133,Urban Camel Outerwear,Outerwear,Kids,Atelier,439.59,5,716,4.4,1394,False,workwear|new-arrival|premium|limited,Camel,S-XXL,A urban camel piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000133.jpg,Summer 2025
SKU_000134,Essential Camel Footwear,Footwear,Men's,Atelier,194.34,5,603,3.9,3663,False,collab|trending|premium,Camel,6-14,A essential camel piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000134.jpg,Spring 2026
SKU_000135,Premium Terracotta Accessories,Accessories,Kids,PeakWear,324.58,10,62,3.7,3905,True,premium|trending|athletic|collab,Terracotta,6-14,A premium terracotta piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000135.jpg,Winter 2025
SKU_000136,Vintage Cream Basics,Basics,Unisex,Atelier,236.87,25,614,4.5,211,False,collab|limited|workwear|new-arrival,Cream,XS-3XL,A vintage cream piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000136.jpg,Fall 2025
SKU_000137,Vintage Cobalt Formal,Formal,Women's,NeoFit,50.34,25,310,3.6,815,False,bestseller|athletic|premium,Cobalt,XS-XL,A vintage cobalt piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000137.jpg,Fall 2025
SKU_000138,Sport Olive Swimwear,Swimwear,Women's,CoreBasics,115.14,0,255,2.8,739,False,premium|workwear|new-arrival|trending,Olive,S-XXL,A sport olive piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000138.jpg,Summer 2025
SKU_000139,Elevated White Loungewear,Loungewear,Unisex,PeakWear,400.88,40,573,2.9,1548,True,casual|premium|workwear,White,XS-3XL,A elevated white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000139.jpg,Winter 2025
SKU_000140,Vintage Terracotta Sportswear,Sportswear,Kids,NeoFit,245.32,0,166,3.4,2649,False,bestseller,Terracotta,XS-3XL,A vintage terracotta piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000140.jpg,Spring 2026
SKU_000141,Relaxed Cream Denim,Denim,Unisex,Foundry,403.76,5,897,4.8,816,False,casual|new-arrival|trending|collab,Cream,XS-3XL,A relaxed cream piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000141.jpg,Capsule
SKU_000142,Vintage Navy Activewear,Activewear,Unisex,LuxLine,226.82,0,17,4.1,2375,False,sustainable|new-arrival|athletic,Navy,XS-XL,A vintage navy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000142.jpg,Spring 2026
SKU_000143,Premium Cream Outerwear,Outerwear,Women's,CoreBasics,369.78,5,275,2.6,4755,False,new-arrival|trending|sustainable,Cream,XS-XL,A premium cream piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000143.jpg,Capsule
SKU_000144,Tech Black Footwear,Footwear,Women's,PeakWear,161.84,25,95,4.4,2818,False,premium|collab,Black,XS-3XL,A tech black piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000144.jpg,Spring 2026
SKU_000145,Essential Olive Accessories,Accessories,Unisex,Atelier,301.96,0,291,4.6,4851,False,bestseller,Olive,6-14,A essential olive piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000145.jpg,Summer 2025
SKU_000146,Essential Camel Basics,Basics,Men's,Arc,37.61,40,190,4.3,4573,False,workwear,Camel,XS-XL,A essential camel piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000146.jpg,Summer 2025
SKU_000147,Sport Burgundy Formal,Formal,Men's,DriftCo,435.51,25,440,5.0,4058,False,new-arrival|bestseller|workwear,Burgundy,S-XXL,A sport burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000147.jpg,Spring 2026
SKU_000148,Vintage Grey Swimwear,Swimwear,Unisex,Foundry,102.31,40,49,4.6,4654,False,trending,Grey,XS-3XL,A vintage grey piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000148.jpg,Winter 2025
SKU_000149,Relaxed Navy Loungewear,Loungewear,Unisex,Meridian,84.68,40,146,3.4,1269,False,workwear|athletic|bestseller|trending,Navy,XS-XL,A relaxed navy piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000149.jpg,Winter 2025
SKU_000150,Essential Grey Sportswear,Sportswear,Unisex,Meridian,85.88,0,338,4.3,537,False,casual|bestseller|new-arrival|limited,Grey,S-XXL,A essential grey piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000150.jpg,Capsule
SKU_000151,Relaxed Cobalt Denim,Denim,Unisex,Meridian,32.58,0,437,3.9,2330,True,collab|bestseller|casual|athletic,Cobalt,XS-3XL,A relaxed cobalt piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000151.jpg,Spring 2026
SKU_000152,Premium Olive Activewear,Activewear,Unisex,CoreBasics,239.86,25,783,3.1,471,False,bestseller,Olive,XS-XL,A premium olive piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000152.jpg,Fall 2025
SKU_000153,Elevated Cream Outerwear,Outerwear,Men's,Meridian,448.11,10,746,3.2,2142,True,casual|collab|limited,Cream,S-XXL,A elevated cream piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000153.jpg,Spring 2026
SKU_000154,Slim Cobalt Footwear,Footwear,Men's,PeakWear,326.55,0,834,3.5,3630,True,sustainable|collab|trending,Cobalt,XS-XL,A slim cobalt piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000154.jpg,Capsule
SKU_000155,Slim Terracotta Accessories,Accessories,Unisex,LuxLine,402.82,25,989,4.9,914,False,new-arrival|premium|casual,Terracotta,S-XXL,A slim terracotta piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000155.jpg,Capsule
SKU_000156,Tech Cream Basics,Basics,Unisex,CoreBasics,291.81,0,508,5.0,3142,False,new-arrival|casual|limited|premium,Cream,XS-XL,A tech cream piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000156.jpg,Spring 2026
SKU_000157,Elevated Burgundy Formal,Formal,Kids,LuxLine,133.06,25,859,4.3,4635,False,sustainable,Burgundy,6-14,A elevated burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000157.jpg,Capsule
SKU_000158,Classic Cream Swimwear,Swimwear,Men's,DriftCo,165.8,30,387,3.1,4638,False,premium|workwear,Cream,XS-3XL,A classic cream piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000158.jpg,Spring 2026
SKU_000159,Premium Olive Loungewear,Loungewear,Men's,PeakWear,361.55,25,852,3.9,3242,False,athletic|new-arrival|trending,Olive,6-14,A premium olive piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000159.jpg,Fall 2025
SKU_000160,Elevated Cream Sportswear,Sportswear,Kids,LuxLine,177.31,0,452,2.9,2686,False,athletic|bestseller|premium,Cream,6-14,A elevated cream piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000160.jpg,Summer 2025
SKU_000161,Classic Burgundy Denim,Denim,Men's,Meridian,370.94,15,629,2.7,3453,False,casual,Burgundy,XS-3XL,A classic burgundy piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000161.jpg,Fall 2025
SKU_000162,Essential Navy Activewear,Activewear,Kids,Meridian,46.43,40,773,4.1,3713,False,trending,Navy,XS-3XL,A essential navy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000162.jpg,Fall 2025
SKU_000163,Essential Grey Outerwear,Outerwear,Women's,Arc,32.19,0,895,4.8,1129,False,collab,Grey,6-14,A essential grey piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000163.jpg,Winter 2025
SKU_000164,Elevated Cobalt Footwear,Footwear,Kids,LuxLine,314.45,10,930,4.6,1439,False,casual|collab|bestseller,Cobalt,XS-XL,A elevated cobalt piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000164.jpg,Capsule
SKU_000165,Premium Cobalt Accessories,Accessories,Unisex,Meridian,151.69,40,374,2.7,1607,False,casual|sustainable,Cobalt,XS-3XL,A premium cobalt piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000165.jpg,Capsule
SKU_000166,Tech Olive Basics,Basics,Unisex,DriftCo,396.89,25,60,3.1,518,False,bestseller|sustainable,Olive,XS-3XL,A tech olive piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000166.jpg,Winter 2025
SKU_000167,Slim Black Formal,Formal,Kids,CoreBasics,50.94,15,288,4.9,4041,False,limited|athletic|premium,Black,6-14,A slim black piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000167.jpg,Summer 2025
SKU_000168,Slim Olive Swimwear,Swimwear,Women's,NeoFit,177.96,10,523,4.4,1831,False,limited|workwear|sustainable,Olive,6-14,A slim olive piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000168.jpg,Spring 2026
SKU_000169,Elevated Navy Loungewear,Loungewear,Women's,Atelier,430.04,0,667,2.7,1531,False,collab,Navy,6-14,A elevated navy piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000169.jpg,Fall 2025
SKU_000170,Vintage Camel Sportswear,Sportswear,Unisex,Meridian,47.71,0,914,3.8,539,False,sustainable|athletic|premium,Camel,6-14,A vintage camel piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000170.jpg,Spring 2026
SKU_000171,Essential Navy Denim,Denim,Unisex,Arc,225.26,0,509,4.4,3809,False,premium|trending|casual|new-arrival,Navy,6-14,A essential navy piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000171.jpg,Spring 2026
SKU_000172,Urban White Activewear,Activewear,Unisex,NeoFit,42.23,40,426,3.9,2505,False,casual|limited|bestseller|trending,White,6-14,A urban white piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000172.jpg,Fall 2025
